1,1,940.26,763.82,549.12,185.75,0.93,2,1.0
1,2,228.33,832.44,94.32,104.43,0.84,2,1.0
1,3,50.47,837.93,156.73,93.57,0.83,2,1.0
1,4,91.16,936.99,83.60,45.82,0.83,0,1.0
1,5,1853.76,876.46,66.02,74.12,0.78,2,1.0
1,6,337.47,925.23,40.98,30.77,0.77,0,1.0
1,7,678.90,879.52,223.92,46.52,0.72,2,1.0
1,8,1598.49,900.19,118.63,38.30,0.65,2,1.0
2,1,939.70,763.38,549.04,185.82,0.93,2,1.0
2,2,228.40,832.15,93.82,104.14,0.85,2,1.0
2,3,50.89,838.10,158.26,93.76,0.85,2,1.0
2,4,92.38,936.35,83.41,47.01,0.83,0,1.0
2,5,1854.40,876.53,65.64,68.42,0.74,2,1.0
2,6,338.20,926.16,39.55,30.12,0.78,0,1.0
2,7,679.37,880.58,222.43,46.11,0.70,2,1.0
2,8,1597.01,898.63,119.77,39.42,0.67,2,1.0
2,9,1763.19,899.57,90.41,44.72,0.57,2,1.0
3,1,939.98,763.87,548.81,186.10,0.93,2,1.0
3,2,228.16,832.36,94.71,103.86,0.84,2,1.0
3,3,51.08,838.03,158.07,94.03,0.85,2,1.0
3,4,93.33,936.17,85.00,47.53,0.83,0,1.0
3,5,1856.15,878.84,64.13,68.33,0.77,2,1.0
3,6,338.01,925.57,39.36,30.81,0.78,0,1.0
3,7,678.67,880.89,223.48,45.91,0.69,2,1.0
3,8,1597.45,900.61,118.79,38.02,0.70,2,1.0
4,1,940.25,763.23,549.68,185.88,0.93,2,1.0
4,2,226.81,831.95,94.74,103.65,0.85,2,1.0
4,3,52.10,836.90,156.72,94.34,0.86,2,1.0
4,4,96.73,934.81,82.01,48.10,0.83,0,1.0
4,5,1855.61,877.25,64.51,67.67,0.74,2,1.0
4,6,340.11,924.83,38.19,30.63,0.78,0,1.0
4,8,1596.95,902.61,119.50,36.02,0.73,2,1.0
4,9,1764.18,900.75,88.26,43.75,0.50,2,1.0
4,10,460.65,989.88,33.02,23.23,0.53,0,1.0
5,1,939.96,764.11,548.30,186.00,0.93,2,1.0
5,2,227.09,832.54,95.12,104.08,0.85,2,1.0
5,3,52.63,837.61,156.50,93.99,0.86,2,1.0
5,4,101.39,935.10,80.66,48.46,0.83,0,1.0
5,5,1856.61,879.14,63.71,68.18,0.76,2,1.0
5,6,338.09,925.68,39.79,30.02,0.78,0,1.0
5,8,1598.44,901.49,118.45,37.70,0.68,2,1.0
5,11,679.65,880.32,224.25,45.42,0.61,2,1.0
6,1,939.76,763.80,550.45,186.36,0.93,2,1.0
6,2,226.75,832.72,94.61,103.26,0.86,2,1.0
6,3,51.76,837.55,157.66,94.54,0.87,2,1.0
6,4,101.86,936.41,81.16,47.78,0.84,0,1.0
6,5,1854.89,877.12,65.44,70.99,0.78,2,1.0
6,6,339.29,926.21,39.87,30.24,0.79,0,1.0
6,8,1598.53,902.58,118.72,36.58,0.73,2,1.0
6,7,679.61,879.44,225.13,46.00,0.42,2,1.0
6,10,460.66,990.60,34.10,23.22,0.42,0,1.0
6,12,1763.58,903.95,87.65,41.37,0.57,2,1.0
7,1,939.82,764.37,550.09,185.93,0.93,2,1.0
7,2,226.73,833.03,94.21,103.83,0.85,2,1.0
7,3,51.08,837.75,157.88,94.00,0.87,2,1.0
7,4,100.62,935.79,84.81,48.49,0.83,0,1.0
7,5,1864.34,877.48,55.72,63.56,0.70,2,1.0
7,6,338.25,925.03,39.50,30.72,0.77,0,1.0
7,8,1597.64,901.92,118.72,36.79,0.71,2,1.0
7,12,1762.55,903.40,88.26,40.63,0.73,2,1.0
7,11,680.61,879.43,222.98,46.91,0.49,2,1.0
8,1,940.14,764.22,549.62,186.15,0.93,2,1.0
8,2,227.49,833.37,92.02,101.67,0.84,2,1.0
8,3,50.23,837.86,158.88,94.00,0.85,2,1.0
8,4,104.13,935.56,82.16,48.32,0.83,0,1.0
8,5,1860.37,877.70,59.78,63.28,0.70,2,1.0
8,6,338.54,924.53,38.86,31.10,0.77,0,1.0
8,8,1597.39,902.84,118.95,35.67,0.72,2,1.0
8,12,1762.59,903.46,88.12,40.93,0.67,2,1.0
8,11,679.81,880.04,222.99,46.80,0.61,2,1.0
8,10,459.16,991.14,34.98,22.88,0.50,0,1.0
9,1,939.83,764.91,549.96,185.75,0.93,2,1.0
9,2,227.19,832.79,92.20,102.52,0.84,2,1.0
9,3,51.00,838.12,158.97,94.00,0.85,2,1.0
9,4,107.05,935.84,79.20,47.75,0.83,0,1.0
9,5,1866.20,879.57,53.86,64.56,0.72,2,1.0
9,6,338.88,924.50,38.10,31.59,0.77,0,1.0
9,8,1598.57,898.22,118.05,41.00,0.71,2,1.0
9,12,1761.94,904.12,90.62,42.09,0.78,2,1.0
9,11,681.55,879.91,221.08,45.78,0.53,2,1.0
10,1,939.62,764.70,549.79,186.15,0.93,2,1.0
10,2,227.30,833.03,92.73,103.99,0.85,2,1.0
10,3,50.79,838.13,158.81,94.08,0.86,2,1.0
10,4,108.92,935.51,79.90,47.94,0.84,0,1.0
10,5,1865.90,880.03,54.01,56.95,0.69,2,1.0
10,6,337.91,924.57,38.48,31.60,0.78,0,1.0
10,8,1596.77,898.22,119.70,41.51,0.76,2,1.0
10,12,1761.54,904.78,91.28,40.38,0.78,2,1.0
10,7,679.24,879.57,223.80,45.83,0.47,2,1.0
10,10,457.92,991.71,35.03,23.59,0.48,0,1.0
11,1,939.57,764.77,549.98,185.88,0.93,2,1.0
11,2,227.45,833.61,92.41,102.72,0.83,2,1.0
11,3,49.31,838.22,160.33,94.20,0.86,2,1.0
11,4,111.46,935.89,78.53,47.13,0.84,0,1.0
11,5,1861.50,880.19,58.75,58.54,0.72,2,1.0
11,6,336.51,925.42,39.93,31.60,0.77,0,1.0
11,8,1596.99,898.13,119.86,41.77,0.74,2,1.0
11,12,1760.91,905.04,91.78,39.81,0.76,2,1.0
11,11,679.12,882.06,224.15,43.99,0.42,2,1.0
12,1,939.76,764.27,550.27,186.42,0.93,2,1.0
12,2,227.20,833.38,93.11,103.43,0.85,2,1.0
12,3,49.50,838.32,160.45,93.79,0.87,2,1.0
12,4,112.82,935.18,78.44,47.79,0.84,0,1.0
12,5,1864.90,880.57,55.02,55.16,0.69,2,1.0
12,6,336.48,925.19,40.22,31.73,0.78,0,1.0
12,8,1597.03,898.63,119.86,40.97,0.76,2,1.0
12,12,1760.67,905.18,92.61,39.89,0.76,2,1.0
12,11,678.90,881.25,223.35,45.04,0.60,2,1.0
12,10,457.22,991.29,34.66,24.05,0.41,0,1.0
13,1,941.10,764.46,546.95,187.28,0.93,2,1.0
13,2,227.10,834.01,91.84,102.03,0.83,2,1.0
13,3,51.23,839.21,157.51,93.73,0.86,2,1.0
13,4,117.07,935.66,74.63,46.53,0.84,0,1.0
13,5,1873.94,880.09,45.58,54.22,0.60,2,1.0
13,6,335.11,926.51,40.62,30.92,0.78,0,1.0
13,8,1596.76,896.87,118.14,43.77,0.77,2,1.0
13,12,1760.48,905.23,92.74,41.60,0.79,2,1.0
13,11,679.15,884.99,222.76,43.54,0.63,2,1.0
13,10,456.26,992.64,35.53,23.36,0.50,0,1.0
14,1,940.84,764.43,546.50,186.99,0.93,2,1.0
14,2,226.28,833.82,93.40,103.86,0.84,2,1.0
14,3,50.69,839.10,157.93,93.35,0.86,2,1.0
14,4,118.42,935.23,75.18,46.85,0.84,0,1.0
14,5,1873.40,880.35,46.11,52.93,0.58,2,1.0
14,6,335.17,926.50,40.85,31.19,0.79,0,1.0
14,8,1596.75,898.50,118.64,41.63,0.78,2,1.0
14,12,1760.08,905.47,93.49,40.90,0.77,2,1.0
14,11,678.44,884.26,223.15,43.80,0.53,2,1.0
15,1,940.61,764.63,546.02,186.76,0.93,2,1.0
15,2,226.36,833.93,92.54,102.92,0.84,2,1.0
15,3,50.74,839.26,158.31,93.27,0.86,2,1.0
15,4,120.03,935.39,74.56,46.70,0.84,0,1.0
15,5,1874.74,880.63,44.75,52.11,0.59,2,1.0
15,6,334.64,926.31,41.49,31.44,0.79,0,1.0
15,8,1596.54,898.94,118.95,41.12,0.79,2,1.0
15,12,1760.25,905.47,93.50,41.00,0.77,2,1.0
15,11,678.88,884.71,222.04,43.76,0.58,2,1.0
15,10,455.70,992.19,36.51,24.30,0.37,0,1.0
16,1,939.96,764.08,546.92,186.83,0.93,2,1.0
16,2,227.37,833.38,90.69,99.94,0.84,2,1.0
16,3,50.62,838.46,158.72,93.61,0.85,2,1.0
16,4,120.50,934.60,76.04,47.94,0.84,0,1.0
16,5,1866.84,879.44,52.98,59.07,0.55,2,1.0
16,6,335.74,925.86,40.48,31.47,0.78,0,1.0
16,8,1596.14,899.20,119.95,40.60,0.78,2,1.0
16,12,1759.87,904.41,92.65,41.55,0.75,2,1.0
16,7,679.39,888.58,221.15,38.46,0.33,2,1.0
17,1,940.23,764.09,546.32,186.88,0.93,2,1.0
17,2,226.60,833.94,92.95,103.14,0.84,2,1.0
17,3,50.58,839.01,157.91,93.23,0.86,2,1.0
17,4,123.33,934.37,76.69,49.53,0.84,0,1.0
17,5,1870.44,879.85,49.11,56.58,0.53,2,1.0
17,6,336.74,925.71,39.04,32.11,0.76,0,1.0
17,8,1595.66,899.37,119.35,40.37,0.78,2,1.0
17,12,1760.32,905.17,92.33,41.40,0.76,2,1.0
17,11,677.07,887.02,223.14,41.33,0.44,2,1.0
17,10,454.96,993.29,36.88,23.44,0.43,0,1.0
18,1,939.73,764.15,547.01,186.86,0.93,2,1.0
18,2,226.85,834.02,91.92,101.80,0.83,2,1.0
18,3,50.11,839.21,158.85,93.18,0.86,2,1.0
18,4,124.92,934.40,76.31,49.31,0.84,0,1.0
18,5,1869.00,880.42,50.61,56.51,0.57,2,1.0
18,6,337.15,925.65,38.62,31.76,0.77,0,1.0
18,8,1595.47,899.29,118.57,40.59,0.79,2,1.0
18,12,1759.75,905.71,92.72,40.61,0.74,2,1.0
18,7,677.06,888.79,222.91,39.48,0.41,2,1.0
19,1,939.46,763.91,546.78,187.20,0.93,2,1.0
19,2,226.81,833.73,93.97,103.47,0.83,2,1.0
19,3,49.82,839.15,158.67,92.95,0.86,2,1.0
19,4,124.16,933.63,78.95,50.54,0.83,0,1.0
19,5,1871.98,879.77,47.37,54.07,0.58,2,1.0
19,6,336.79,925.33,38.79,31.60,0.78,0,1.0
19,8,1595.78,898.34,118.81,41.42,0.77,2,1.0
19,12,1759.52,905.28,93.53,40.77,0.64,2,1.0
19,7,677.20,888.06,222.53,40.57,0.56,2,1.0
19,10,455.13,993.49,36.97,23.49,0.31,0,1.0
20,1,939.04,764.68,547.26,186.69,0.93,2,1.0
20,2,226.70,833.92,94.98,103.01,0.83,2,1.0
20,3,48.94,838.95,159.24,93.23,0.85,2,1.0
20,4,120.65,934.17,81.51,48.88,0.83,0,1.0
20,5,1873.42,879.17,45.82,54.32,0.60,2,1.0
20,6,335.62,925.93,39.36,30.88,0.79,0,1.0
20,8,1595.83,900.63,118.23,39.36,0.69,2,1.0
20,12,1759.71,905.42,92.39,40.53,0.62,2,1.0
20,7,677.77,889.19,221.70,39.59,0.64,2,1.0
21,1,938.70,764.79,546.32,186.35,0.93,2,1.0
21,2,227.19,833.91,93.02,102.17,0.83,2,1.0
21,3,48.49,839.01,159.55,92.98,0.86,2,1.0
21,4,121.22,934.84,82.44,48.69,0.82,0,1.0
21,5,1879.60,879.73,39.80,51.55,0.65,2,1.0
21,6,336.24,925.90,38.24,30.82,0.79,0,1.0
21,8,1595.71,898.66,118.18,41.52,0.70,2,1.0
21,12,1759.54,905.29,91.39,40.27,0.69,2,1.0
21,7,676.90,886.47,222.88,42.36,0.66,2,1.0
21,10,456.84,994.53,35.62,23.26,0.26,0,1.0
22,1,938.47,764.29,546.56,187.00,0.93,2,1.0
22,2,226.75,833.66,95.52,103.28,0.83,2,1.0
22,3,49.23,839.26,158.33,92.63,0.85,2,1.0
22,4,120.36,934.72,84.12,49.06,0.83,0,1.0
22,5,1878.94,879.29,40.43,52.25,0.63,2,1.0
22,6,335.63,925.85,38.72,30.92,0.79,0,1.0
22,8,1596.13,898.35,117.50,42.09,0.70,2,1.0
22,12,1759.35,905.53,91.88,40.00,0.68,2,1.0
22,7,676.34,885.68,223.36,43.57,0.67,2,1.0
23,1,938.28,764.81,546.01,185.70,0.93,2,1.0
23,2,226.90,833.85,94.99,103.43,0.84,2,1.0
23,3,49.61,838.42,158.77,93.15,0.85,2,1.0
23,4,120.19,934.24,84.87,49.51,0.81,0,1.0
23,5,1876.46,878.45,42.93,53.33,0.62,2,1.0
23,6,335.41,925.49,38.64,30.92,0.78,0,1.0
23,8,1596.52,898.36,116.88,41.80,0.71,2,1.0
23,12,1759.13,903.55,90.01,41.20,0.69,2,1.0
23,7,677.40,882.91,223.44,46.40,0.68,2,1.0
23,10,456.73,993.92,35.82,24.06,0.29,0,1.0
24,1,938.45,764.52,546.18,185.99,0.93,2,1.0
24,2,227.22,833.53,94.69,103.35,0.84,2,1.0
24,3,49.66,838.34,159.15,92.87,0.85,2,1.0
24,4,122.25,933.30,84.25,50.81,0.83,0,1.0
24,5,1876.80,878.99,42.56,51.93,0.64,2,1.0
24,6,335.42,925.48,38.62,30.93,0.78,0,1.0
24,8,1596.71,900.38,116.61,39.48,0.73,2,1.0
24,12,1759.14,904.16,89.41,40.40,0.64,2,1.0
24,7,677.12,884.66,222.74,44.61,0.69,2,1.0
25,1,938.61,764.76,547.76,187.10,0.93,2,1.0
25,2,226.79,833.86,93.32,102.19,0.83,2,1.0
25,3,48.93,839.45,159.81,92.12,0.83,2,1.0
25,4,124.67,935.36,82.42,49.05,0.70,0,1.0
25,5,1879.07,878.78,40.15,52.43,0.66,2,1.0
25,6,334.47,926.79,38.44,29.99,0.79,0,1.0
25,8,1595.74,898.72,118.03,41.55,0.71,2,1.0
25,12,1758.33,904.91,89.57,40.43,0.73,2,1.0
25,7,676.36,884.67,223.80,44.40,0.56,2,1.0
26,1,939.10,764.78,545.78,186.77,0.93,2,1.0
26,2,225.84,833.46,95.72,103.78,0.84,2,1.0
26,3,48.45,838.91,160.63,92.35,0.85,2,1.0
26,4,129.43,934.50,79.63,49.53,0.83,0,1.0
26,5,1878.67,877.77,40.49,53.20,0.69,2,1.0
26,6,333.66,926.55,38.66,29.92,0.79,0,1.0
26,8,1596.31,900.45,116.67,39.52,0.73,2,1.0
26,12,1758.01,904.95,92.60,41.21,0.71,2,1.0
26,7,676.84,881.22,223.96,47.23,0.67,2,1.0
27,1,939.30,764.37,545.11,187.14,0.93,2,1.0
27,2,226.60,833.51,94.21,103.22,0.85,2,1.0
27,3,49.00,838.89,160.79,91.90,0.85,2,1.0
27,4,133.46,933.41,75.85,49.89,0.76,0,1.0
27,5,1880.44,878.99,38.90,51.27,0.73,2,1.0
27,6,332.34,926.12,39.43,30.22,0.79,0,1.0
27,8,1596.25,897.44,117.09,42.08,0.68,2,1.0
27,12,1758.27,905.25,89.80,39.92,0.76,2,1.0
27,7,677.42,880.43,224.35,48.30,0.72,2,1.0
28,1,938.38,765.00,544.50,187.40,0.93,2,1.0
28,2,225.58,833.52,95.39,104.32,0.85,2,1.0
28,3,48.18,839.64,159.94,91.54,0.84,2,1.0
28,4,133.95,934.35,76.41,49.27,0.81,0,1.0
28,5,1878.72,879.64,40.45,51.63,0.72,2,1.0
28,6,331.71,927.02,40.61,30.90,0.79,0,1.0
28,8,1596.57,886.27,116.91,54.90,0.66,2,1.0
28,12,1757.74,906.27,90.14,39.83,0.74,2,1.0
28,7,678.31,885.79,221.47,43.41,0.60,2,1.0
29,1,938.53,764.85,546.35,187.66,0.93,2,1.0
29,2,225.90,833.44,95.48,104.61,0.85,2,1.0
29,3,47.85,839.18,160.27,91.92,0.84,2,1.0
29,4,135.14,935.77,77.34,47.92,0.81,0,1.0
29,5,1879.77,879.40,39.71,51.11,0.74,2,1.0
29,6,330.61,926.83,41.29,30.77,0.79,0,1.0
29,8,1596.70,897.73,117.43,41.64,0.65,2,1.0
29,12,1757.24,905.70,89.59,39.75,0.80,2,1.0
29,7,677.58,882.99,222.66,45.79,0.60,2,1.0
30,1,938.35,764.39,546.22,187.03,0.93,2,1.0
30,2,226.48,833.31,93.88,104.59,0.84,2,1.0
30,3,47.46,838.92,160.59,91.84,0.85,2,1.0
30,4,134.64,934.51,79.56,49.14,0.83,0,1.0
30,5,1880.69,878.81,38.80,51.17,0.74,2,1.0
30,6,328.60,926.18,43.42,30.81,0.78,0,1.0
30,8,1598.19,899.19,115.35,40.19,0.66,2,1.0
30,12,1757.17,905.51,89.71,39.31,0.77,2,1.0
30,7,677.36,880.95,223.85,47.72,0.63,2,1.0
31,1,937.33,764.53,547.43,187.08,0.93,2,1.0
31,2,226.83,833.47,91.70,103.48,0.84,2,1.0
31,3,47.38,839.26,161.16,91.54,0.84,2,1.0
31,4,132.97,933.69,82.54,50.01,0.81,0,1.0
31,5,1879.83,879.96,39.68,49.91,0.75,2,1.0
31,6,328.44,925.66,43.18,31.39,0.77,0,1.0
31,8,1596.90,897.83,116.70,41.97,0.71,2,1.0
31,12,1756.99,905.92,90.00,39.26,0.74,2,1.0
31,7,677.29,881.26,223.47,47.84,0.67,2,1.0
32,1,937.72,764.86,546.84,186.94,0.93,2,1.0
32,2,225.55,834.14,94.91,104.80,0.83,2,1.0
32,3,46.97,839.77,160.02,91.26,0.82,2,1.0
32,4,133.32,936.31,83.26,47.71,0.84,0,1.0
32,5,1879.95,879.60,39.66,50.80,0.75,2,1.0
32,6,328.64,926.31,42.60,31.03,0.77,0,1.0
32,8,1596.55,898.05,117.17,42.17,0.65,2,1.0
