1,1,942.06,764.79,552.33,181.27,0.88,2,1.0
1,2,84.59,933.40,94.91,52.36,0.73,0,1.0
1,3,676.78,876.90,223.43,55.30,0.71,2,1.0
1,4,1626.65,858.63,90.67,80.26,0.62,2,1.0
1,5,225.03,832.65,103.02,103.71,0.57,2,1.0
1,6,339.64,927.21,40.37,30.47,0.56,0,1.0
2,1,941.82,764.91,552.38,180.22,0.88,2,1.0
2,2,89.01,933.28,91.45,53.70,0.71,0,1.0
2,3,676.72,877.39,223.60,54.38,0.73,2,1.0
2,5,225.05,831.74,101.13,104.57,0.61,2,1.0
2,6,338.92,927.51,40.82,30.20,0.55,0,1.0
3,1,941.96,765.02,551.70,181.81,0.88,2,1.0
3,2,93.81,933.55,86.81,53.18,0.69,0,1.0
3,3,677.04,877.21,223.26,54.36,0.72,2,1.0
3,5,225.04,831.81,106.06,106.06,0.61,2,1.0
3,6,339.00,927.32,40.66,29.97,0.56,0,1.0
3,7,1627.12,859.12,89.09,79.90,0.62,2,1.0
4,1,943.71,764.72,550.79,180.76,0.88,2,1.0
4,2,93.33,933.99,87.55,49.53,0.69,0,1.0
4,3,678.42,877.14,223.72,53.70,0.74,2,1.0
4,5,225.13,832.04,102.21,102.66,0.64,2,1.0
4,6,339.87,925.80,40.32,31.55,0.59,0,1.0
4,4,1626.79,858.83,91.13,80.18,0.42,2,1.0
5,1,942.10,765.22,551.76,181.52,0.88,2,1.0
5,2,97.69,934.71,85.06,48.55,0.69,0,1.0
5,3,677.78,877.61,223.20,54.62,0.73,2,1.0
5,5,224.94,832.50,97.93,102.02,0.63,2,1.0
5,6,338.95,927.37,41.10,30.44,0.56,0,1.0
5,4,1627.17,858.11,90.59,80.99,0.59,2,1.0
6,1,942.51,764.63,551.49,182.45,0.88,2,1.0
6,2,99.98,934.54,85.33,50.81,0.70,0,1.0
6,3,678.39,877.39,222.96,54.74,0.74,2,1.0
6,5,225.34,832.23,99.98,103.42,0.60,2,1.0
6,6,340.15,927.25,40.48,31.06,0.60,0,1.0
6,7,1627.07,859.01,90.88,80.28,0.39,2,1.0
7,1,942.24,765.12,551.86,181.25,0.88,2,1.0
7,2,102.04,934.78,83.97,50.22,0.69,0,1.0
7,3,678.20,877.63,223.13,54.27,0.73,2,1.0
7,5,225.24,832.65,97.30,102.74,0.57,2,1.0
7,6,339.13,926.59,40.58,30.54,0.52,0,1.0
7,7,1627.35,858.99,92.25,79.76,0.50,2,1.0
8,1,941.93,765.71,552.34,180.98,0.88,2,1.0
8,2,100.87,934.85,87.64,50.17,0.72,0,1.0
8,3,677.33,878.14,224.01,53.67,0.73,2,1.0
8,5,225.09,832.63,102.24,103.92,0.56,2,1.0
8,4,1626.39,859.07,92.97,79.69,0.38,2,1.0
9,1,941.11,766.03,553.39,180.29,0.88,2,1.0
9,2,99.89,935.03,89.22,50.70,0.73,0,1.0
9,3,677.90,877.58,222.66,54.22,0.73,2,1.0
9,5,224.72,832.11,103.37,105.46,0.56,2,1.0
9,6,337.97,925.36,40.49,32.90,0.40,0,1.0
9,7,1627.09,858.97,90.58,80.11,0.47,2,1.0
10,1,941.23,766.01,553.22,180.61,0.88,2,1.0
10,2,104.43,934.51,88.33,51.89,0.73,0,1.0
10,3,677.88,877.59,222.95,53.78,0.71,2,1.0
10,4,1615.19,859.02,102.01,80.94,0.37,2,1.0
10,8,51.87,838.76,155.88,97.37,0.57,2,1.0
11,1,940.74,766.01,553.91,180.67,0.88,2,1.0
11,2,108.56,934.48,85.12,50.82,0.74,0,1.0
11,3,677.93,877.95,223.21,53.52,0.72,2,1.0
11,8,46.57,837.48,160.97,100.54,0.56,2,1.0
11,6,337.27,926.70,38.97,31.36,0.44,0,1.0
11,7,1622.96,859.23,94.11,80.64,0.36,2,1.0
11,9,224.45,833.74,104.47,104.66,0.53,2,1.0
12,1,940.63,766.05,554.09,180.80,0.88,2,1.0
12,2,110.08,934.30,84.53,50.01,0.73,0,1.0
12,3,677.90,877.85,222.73,53.41,0.72,2,1.0
12,8,44.06,836.82,163.54,100.97,0.66,2,1.0
12,9,224.80,833.34,103.18,104.33,0.51,2,1.0
12,4,1606.84,859.16,110.06,80.90,0.39,2,1.0
13,1,940.47,766.23,553.52,183.12,0.87,2,1.0
13,2,113.52,933.47,83.47,49.82,0.71,0,1.0
13,3,678.39,878.12,222.97,53.65,0.72,2,1.0
13,8,45.21,839.03,162.49,98.75,0.67,2,1.0
13,9,224.28,833.90,99.56,103.86,0.52,2,1.0
13,4,1594.54,859.12,120.92,82.51,0.59,2,1.0
13,6,337.26,926.86,38.15,31.07,0.44,0,1.0
14,1,940.65,766.03,553.00,180.88,0.87,2,1.0
14,2,117.15,931.91,81.15,50.82,0.71,0,1.0
14,3,678.64,877.86,222.39,53.88,0.70,2,1.0
14,8,45.93,839.02,162.21,99.30,0.68,2,1.0
14,9,224.20,834.13,102.15,104.69,0.52,2,1.0
14,7,1595.24,859.21,120.19,81.49,0.48,2,1.0
15,1,940.59,766.28,553.22,180.50,0.87,2,1.0
15,2,119.08,930.88,80.28,51.88,0.73,0,1.0
15,3,678.73,877.89,222.20,54.28,0.71,2,1.0
15,8,52.10,840.78,158.08,94.64,0.65,2,1.0
15,9,224.16,834.09,98.76,103.63,0.55,2,1.0
15,7,1594.80,859.36,120.65,81.52,0.53,2,1.0
15,6,336.25,926.87,39.17,30.94,0.41,0,1.0
16,1,940.40,765.67,552.60,180.38,0.87,2,1.0
16,2,119.77,929.74,80.36,53.65,0.74,0,1.0
16,3,678.22,877.73,222.37,54.37,0.71,2,1.0
16,8,45.98,837.89,162.75,100.62,0.66,2,1.0
16,9,223.50,832.98,100.79,101.95,0.59,2,1.0
16,7,1594.19,858.92,120.51,82.00,0.55,2,1.0
17,1,939.85,766.35,553.23,181.09,0.88,2,1.0
17,2,126.38,929.89,73.68,54.46,0.72,0,1.0
17,3,678.01,878.04,223.02,54.27,0.69,2,1.0
17,8,53.03,840.24,156.15,95.11,0.68,2,1.0
